case_id,activity,timestamp,duration_seconds,variant,amount,submitter_id
CASE-00063,submit,2024-02-02 05:53:34.595961+00:00,270.28,happy_path,1974.84,EMP-172
CASE-00063,manager_approval,2024-02-02 05:58:04.877130+00:00,93738.23,happy_path,1974.84,EMP-172
CASE-00063,finance_approval,2024-02-03 08:00:23.107502+00:00,39516.21,happy_path,1974.84,EMP-172
CASE-00063,paid,2024-02-03 18:58:59.313279+00:00,3695.69,happy_path,1974.84,EMP-172
CASE-00064,submit,2024-01-17 12:58:36.446565+00:00,286.94,escalation,183.48,EMP-101
CASE-00064,manager_approval,2024-01-17 13:03:23.385691+00:00,78672.81,escalation,183.48,EMP-101
CASE-00064,finance_review,2024-01-18 10:54:36.198856+00:00,94630.16,escalation,183.48,EMP-101
CASE-00064,paid,2024-01-19 13:11:46.355123+00:00,4383.74,escalation,183.48,EMP-101
CASE-00065,submit,2023-11-10 02:22:20.740057+00:00,252.85,happy_path,1337.77,EMP-084
CASE-00065,manager_approval,2023-11-10 02:26:33.591489+00:00,118778.47,happy_path,1337.77,EMP-084
CASE-00065,finance_approval,2023-11-11 11:26:12.057146+00:00,34480.46,happy_path,1337.77,EMP-084
CASE-00065,paid,2023-11-11 21:00:52.521817+00:00,4634.84,happy_path,1337.77,EMP-084
CASE-00066,submit,2023-12-26 15:43:31.916785+00:00,299.88,rejection_loop,1298.74,EMP-021
CASE-00066,manager_rejects,2023-12-26 15:48:31.796471+00:00,3403.75,rejection_loop,1298.74,EMP-021
CASE-00066,resubmit,2023-12-26 16:45:15.551386+00:00,8424.57,rejection_loop,1298.74,EMP-021
CASE-00066,manager_approval,2023-12-26 19:05:40.119830+00:00,81820.57,rejection_loop,1298.74,EMP-021
CASE-00066,paid,2023-12-27 17:49:20.685469+00:00,5653.31,rejection_loop,1298.74,EMP-021
CASE-00067,submit,2023-11-07 21:14:17.332102+00:00,362.97,happy_path,203.6,EMP-064
CASE-00067,manager_approval,2023-11-07 21:20:20.300776+00:00,98718.8,happy_path,203.6,EMP-064
CASE-00067,finance_approval,2023-11-09 00:45:39.102400+00:00,43728.71,happy_path,203.6,EMP-064
CASE-00067,paid,2023-11-09 12:54:27.808695+00:00,4539.64,happy_path,203.6,EMP-064
CASE-00068,submit,2023-11-18 02:58:21.968935+00:00,363.61,escalation,1128.92,EMP-180
CASE-00068,manager_approval,2023-11-18 03:04:25.580502+00:00,66371.66,escalation,1128.92,EMP-180
CASE-00068,finance_review,2023-11-18 21:30:37.245210+00:00,216053.84,escalation,1128.92,EMP-180
CASE-00068,paid,2023-11-21 09:31:31.087888+00:00,4995.7,escalation,1128.92,EMP-180
CASE-00069,submit,2023-10-22 10:59:11.754675+00:00,278.42,rejection_loop,860.64,EMP-080
CASE-00069,manager_rejects,2023-10-22 11:03:50.178208+00:00,4112.12,rejection_loop,860.64,EMP-080
CASE-00069,resubmit,2023-10-22 12:12:22.295155+00:00,7450.05,rejection_loop,860.64,EMP-080
CASE-00069,manager_approval,2023-10-22 14:16:32.347045+00:00,62410.08,rejection_loop,860.64,EMP-080
CASE-00069,paid,2023-10-23 07:36:42.429489+00:00,1564.55,rejection_loop,860.64,EMP-080
CASE-00070,submit,2024-01-17 13:51:45.938158+00:00,321.7,happy_path,3589.32,EMP-020
CASE-00070,manager_approval,2024-01-17 13:57:07.639659+00:00,72309.16,happy_path,3589.32,EMP-020
CASE-00070,finance_approval,2024-01-18 10:02:16.800944+00:00,41212.85,happy_path,3589.32,EMP-020
CASE-00070,paid,2024-01-18 21:29:09.649727+00:00,2879.04,happy_path,3589.32,EMP-020
CASE-00071,submit,2024-02-20 20:59:04.906607+00:00,263.61,escalation,4037.36,EMP-145
CASE-00071,manager_approval,2024-02-20 21:03:28.515167+00:00,105114.67,escalation,4037.36,EMP-145
CASE-00071,finance_review,2024-02-22 02:15:23.184255+00:00,137547.27,escalation,4037.36,EMP-145
CASE-00071,paid,2024-02-23 16:27:50.450577+00:00,4376.49,escalation,4037.36,EMP-145
CASE-00072,submit,2023-10-21 23:55:40.516255+00:00,382.68,happy_path,4255.4,EMP-126
CASE-00072,manager_approval,2023-10-22 00:02:03.195086+00:00,78914.61,happy_path,4255.4,EMP-126
CASE-00072,finance_approval,2023-10-22 21:57:17.800161+00:00,48556.8,happy_path,4255.4,EMP-126
CASE-00072,paid,2023-10-23 11:26:34.601604+00:00,2358.22,happy_path,4255.4,EMP-126
CASE-00073,submit,2023-11-20 14:45:21.428617+00:00,326.67,happy_path,3682.29,EMP-167
CASE-00073,manager_approval,2023-11-20 14:50:48.097711+00:00,61325.73,happy_path,3682.29,EMP-167
CASE-00073,finance_approval,2023-11-21 07:52:53.831927+00:00,35540.74,happy_path,3682.29,EMP-167
CASE-00073,paid,2023-11-21 17:45:14.576782+00:00,3699.63,happy_path,3682.29,EMP-167
CASE-00074,submit,2024-02-29 12:45:28.805787+00:00,406.03,rejection_loop,1378.56,EMP-063
CASE-00074,manager_rejects,2024-02-29 12:52:14.832596+00:00,4242.09,rejection_loop,1378.56,EMP-063
CASE-00074,resubmit,2024-02-29 14:02:56.919464+00:00,7277.57,rejection_loop,1378.56,EMP-063
CASE-00074,manager_approval,2024-02-29 16:04:14.491514+00:00,110530.5,rejection_loop,1378.56,EMP-063
CASE-00074,paid,2024-03-01 22:46:24.991111+00:00,2924.27,rejection_loop,1378.56,EMP-063
CASE-00075,submit,2023-12-29 18:12:56.548550+00:00,262.57,happy_path,4262.22,EMP-047
CASE-00075,manager_approval,2023-12-29 18:17:19.122369+00:00,76178.94,happy_path,4262.22,EMP-047
CASE-00075,finance_approval,2023-12-30 15:26:58.057585+00:00,47602.29,happy_path,4262.22,EMP-047
CASE-00075,paid,2023-12-31 04:40:20.351941+00:00,3375.45,happy_path,4262.22,EMP-047
CASE-00076,submit,2024-03-21 15:37:49.209588+00:00,379.4,rejection_loop,2801.17,EMP-133
CASE-00076,manager_rejects,2024-03-21 15:44:08.609328+00:00,4422.24,rejection_loop,2801.17,EMP-133
CASE-00076,resubmit,2024-03-21 16:57:50.851131+00:00,8671.67,rejection_loop,2801.17,EMP-133
CASE-00076,manager_approval,2024-03-21 19:22:22.520765+00:00,50099.15,rejection_loop,2801.17,EMP-133
CASE-00076,paid,2024-03-22 09:17:21.672544+00:00,3708.74,rejection_loop,2801.17,EMP-133
CASE-00077,submit,2023-12-22 16:06:50.595170+00:00,349.8,escalation,3247.22,EMP-126
CASE-00077,manager_approval,2023-12-22 16:12:40.391507+00:00,88349.86,escalation,3247.22,EMP-126
CASE-00077,finance_review,2023-12-23 16:45:10.249872+00:00,146188.21,escalation,3247.22,EMP-126
CASE-00077,paid,2023-12-25 09:21:38.456040+00:00,3979.84,escalation,3247.22,EMP-126
CASE-00078,submit,2024-01-06 13:34:57.873179+00:00,211.36,escalation,1876.65,EMP-142
CASE-00078,manager_approval,2024-01-06 13:38:29.232799+00:00,102532.2,escalation,1876.65,EMP-142
CASE-00078,finance_review,2024-01-07 18:07:21.428561+00:00,140084.42,escalation,1876.65,EMP-142
CASE-00078,paid,2024-01-09 09:02:05.851458+00:00,4825.31,escalation,1876.65,EMP-142
CASE-00079,submit,2024-02-09 19:56:53.920783+00:00,260.41,happy_path,1294.45,EMP-031
CASE-00079,manager_approval,2024-02-09 20:01:14.334749+00:00,119023.44,happy_path,1294.45,EMP-031
CASE-00079,finance_approval,2024-02-11 05:04:57.773956+00:00,53701.1,happy_path,1294.45,EMP-031
CASE-00079,paid,2024-02-11 19:59:58.874041+00:00,3181.49,happy_path,1294.45,EMP-031
CASE-00080,submit,2024-02-10 10:12:25.936999+00:00,372.39,happy_path,3706.09,EMP-071
CASE-00080,manager_approval,2024-02-10 10:18:38.322238+00:00,82542.01,happy_path,3706.09,EMP-071
CASE-00080,finance_approval,2024-02-11 09:14:20.331208+00:00,42517.74,happy_path,3706.09,EMP-071
CASE-00080,paid,2024-02-11 21:02:58.072805+00:00,4005.41,happy_path,3706.09,EMP-071
CASE-00081,submit,2023-11-26 09:47:45.540713+00:00,291.86,happy_path,1176.04,EMP-046
CASE-00081,manager_approval,2023-11-26 09:52:37.401682+00:00,75550.8,happy_path,1176.04,EMP-046
CASE-00081,finance_approval,2023-11-27 06:51:48.196817+00:00,45513.14,happy_path,1176.04,EMP-046
CASE-00081,paid,2023-11-27 19:30:21.333629+00:00,3685.02,happy_path,1176.04,EMP-046
CASE-00082,submit,2024-03-07 07:45:08.539833+00:00,178.37,happy_path,4723.24,EMP-164
CASE-00082,manager_approval,2024-03-07 07:48:06.912844+00:00,88912.15,happy_path,4723.24,EMP-164
CASE-00082,finance_approval,2024-03-08 08:29:59.060564+00:00,35956.04,happy_path,4723.24,EMP-164
CASE-00082,paid,2024-03-08 18:29:15.102109+00:00,3145.31,happy_path,4723.24,EMP-164
CASE-00083,submit,2023-11-17 10:42:23.928947+00:00,319.07,happy_path,962.6,EMP-014
CASE-00083,manager_approval,2023-11-17 10:47:42.999074+00:00,78281.91,happy_path,962.6,EMP-014
CASE-00083,finance_approval,2023-11-18 08:32:24.904226+00:00,50880.5,happy_path,962.6,EMP-014
CASE-00083,paid,2023-11-18 22:40:25.404465+00:00,4017.92,happy_path,962.6,EMP-014
CASE-00084,submit,2023-10-29 20:32:00.833734+00:00,252.86,escalation,3447.93,EMP-039
CASE-00084,manager_approval,2023-10-29 20:36:13.697767+00:00,79328.77,escalation,3447.93,EMP-039
CASE-00084,finance_review,2023-10-30 18:38:22.472035+00:00,194476.87,escalation,3447.93,EMP-039
CASE-00084,paid,2023-11-02 00:39:39.344786+00:00,3582.73,escalation,3447.93,EMP-039
CASE-00085,submit,2023-11-12 14:58:06.355635+00:00,235.0,rejection_loop,3051.27,EMP-159
CASE-00085,manager_rejects,2023-11-12 15:02:01.355442+00:00,3507.19,rejection_loop,3051.27,EMP-159
CASE-00085,resubmit,2023-11-12 16:00:28.544208+00:00,3858.29,rejection_loop,3051.27,EMP-159
CASE-00085,manager_approval,2023-11-12 17:04:46.836553+00:00,101489.11,rejection_loop,3051.27,EMP-159
CASE-00085,paid,2023-11-13 21:16:15.948346+00:00,4366.81,rejection_loop,3051.27,EMP-159
CASE-00086,submit,2023-10-20 20:41:20.554898+00:00,296.79,escalation,3067.67,EMP-190
CASE-00086,manager_approval,2023-10-20 20:46:17.348732+00:00,88820.23,escalation,3067.67,EMP-190
CASE-00086,finance_review,2023-10-21 21:26:37.577386+00:00,112445.83,escalation,3067.67,EMP-190
CASE-00086,paid,2023-10-23 04:40:43.411758+00:00,3565.97,escalation,3067.67,EMP-190
CASE-00087,submit,2023-10-03 11:33:32.837920+00:00,324.59,happy_path,2782.36,EMP-041
CASE-00087,manager_approval,2023-10-03 11:38:57.424473+00:00,58796.35,happy_path,2782.36,EMP-041
CASE-00087,finance_approval,2023-10-04 03:58:53.773567+00:00,46157.49,happy_path,2782.36,EMP-041
CASE-00087,paid,2023-10-04 16:48:11.268156+00:00,3432.58,happy_path,2782.36,EMP-041
CASE-00088,submit,2023-10-15 19:29:47.629907+00:00,342.08,rejection_loop,3529.79,EMP-117
CASE-00088,manager_rejects,2023-10-15 19:35:29.714044+00:00,3648.9,rejection_loop,3529.79,EMP-117
CASE-00088,resubmit,2023-10-15 20:36:18.614390+00:00,8603.44,rejection_loop,3529.79,EMP-117
CASE-00088,manager_approval,2023-10-15 22:59:42.055448+00:00,93789.85,rejection_loop,3529.79,EMP-117
CASE-00088,paid,2023-10-17 01:02:51.907094+00:00,2438.64,rejection_loop,3529.79,EMP-117
CASE-00089,submit,2024-01-09 00:30:34.113707+00:00,221.32,rejection_loop,1029.21,EMP-030
CASE-00089,manager_rejects,2024-01-09 00:34:15.432460+00:00,2550.21,rejection_loop,1029.21,EMP-030
CASE-00089,resubmit,2024-01-09 01:16:45.647058+00:00,7520.87,rejection_loop,1029.21,EMP-030
CASE-00089,manager_approval,2024-01-09 03:22:06.520699+00:00,79030.7,rejection_loop,1029.21,EMP-030
CASE-00089,paid,2024-01-10 01:19:17.220858+00:00,3988.97,rejection_loop,1029.21,EMP-030
CASE-00090,submit,2023-12-21 01:08:34.433774+00:00,344.43,rejection_loop,2867.57,EMP-074
CASE-00090,manager_rejects,2023-12-21 01:14:18.867362+00:00,3098.94,rejection_loop,2867.57,EMP-074
CASE-00090,resubmit,2023-12-21 02:05:57.809501+00:00,7499.51,rejection_loop,2867.57,EMP-074
CASE-00090,manager_approval,2023-12-21 04:10:57.320199+00:00,72310.69,rejection_loop,2867.57,EMP-074
CASE-00090,paid,2023-12-22 00:16:08.012012+00:00,4012.54,rejection_loop,2867.57,EMP-074
CASE-00091,submit,2023-10-10 04:11:54.915624+00:00,251.83,escalation,2216.91,EMP-154
CASE-00091,manager_approval,2023-10-10 04:16:06.741412+00:00,94292.45,escalation,2216.91,EMP-154
CASE-00091,finance_review,2023-10-11 06:27:39.192023+00:00,172756.3,escalation,2216.91,EMP-154
CASE-00091,paid,2023-10-13 06:26:55.487610+00:00,3993.89,escalation,2216.91,EMP-154
CASE-00092,submit,2024-01-16 16:22:15.833951+00:00,401.21,exception,4188.0,EMP-148
CASE-00092,missing_receipt,2024-01-16 16:28:57.043895+00:00,1866.34,exception,4188.0,EMP-148
CASE-00092,hold,2024-01-16 17:00:03.382368+00:00,308319.87,exception,4188.0,EMP-148
CASE-00092,resolved,2024-01-20 06:38:43.249220+00:00,2891.59,exception,4188.0,EMP-148
CASE-00092,paid,2024-01-20 07:26:54.843204+00:00,3645.96,exception,4188.0,EMP-148
CASE-00093,submit,2023-11-04 16:01:59.217614+00:00,262.89,escalation,2239.04,EMP-072
CASE-00093,manager_approval,2023-11-04 16:06:22.104871+00:00,60043.9,escalation,2239.04,EMP-072
CASE-00093,finance_review,2023-11-05 08:47:06.005422+00:00,141478.56,escalation,2239.04,EMP-072
CASE-00093,paid,2023-11-07 00:05:04.561766+00:00,3206.84,escalation,2239.04,EMP-072
CASE-00094,submit,2023-10-21 19:52:17.405028+00:00,301.36,happy_path,1699.88,EMP-172
CASE-00094,manager_approval,2023-10-21 19:57:18.768920+00:00,98223.28,happy_path,1699.88,EMP-172
CASE-00094,finance_approval,2023-10-22 23:14:22.049296+00:00,49481.9,happy_path,1699.88,EMP-172
CASE-00094,paid,2023-10-23 12:59:03.946980+00:00,2273.88,happy_path,1699.88,EMP-172
CASE-00095,submit,2023-12-23 20:50:52.530574+00:00,302.52,happy_path,3814.47,EMP-010
CASE-00095,manager_approval,2023-12-23 20:55:55.048146+00:00,78872.21,happy_path,3814.47,EMP-010
CASE-00095,finance_approval,2023-12-24 18:50:27.254537+00:00,49047.17,happy_path,3814.47,EMP-010
CASE-00095,paid,2023-12-25 08:27:54.428132+00:00,4499.86,happy_path,3814.47,EMP-010
CASE-00096,submit,2024-03-07 11:40:03.116155+00:00,288.63,escalation,4941.19,EMP-169
CASE-00096,manager_approval,2024-03-07 11:44:51.744433+00:00,79393.63,escalation,4941.19,EMP-169
CASE-00096,finance_review,2024-03-08 09:48:05.371084+00:00,176212.96,escalation,4941.19,EMP-169
CASE-00096,paid,2024-03-10 10:44:58.335082+00:00,2351.94,escalation,4941.19,EMP-169
CASE-00097,submit,2023-11-08 15:22:17.722823+00:00,290.32,happy_path,2238.1,EMP-014
CASE-00097,manager_approval,2023-11-08 15:27:08.039590+00:00,39242.11,happy_path,2238.1,EMP-014
CASE-00097,finance_approval,2023-11-09 02:21:10.145502+00:00,38177.57,happy_path,2238.1,EMP-014
CASE-00097,paid,2023-11-09 12:57:27.712147+00:00,2310.79,happy_path,2238.1,EMP-014
CASE-00098,submit,2024-02-23 21:02:07.179885+00:00,335.21,happy_path,4867.08,EMP-156
CASE-00098,manager_approval,2024-02-23 21:07:42.391149+00:00,81741.05,happy_path,4867.08,EMP-156
CASE-00098,finance_approval,2024-02-24 19:50:03.438517+00:00,37185.61,happy_path,4867.08,EMP-156
CASE-00098,paid,2024-02-25 06:09:49.047418+00:00,4518.15,happy_path,4867.08,EMP-156
CASE-00099,submit,2023-12-25 01:27:17.650268+00:00,305.27,happy_path,4214.96,EMP-030
CASE-00099,manager_approval,2023-12-25 01:32:22.922374+00:00,116588.65,happy_path,4214.96,EMP-030
CASE-00099,finance_approval,2023-12-26 09:55:31.574821+00:00,52352.61,happy_path,4214.96,EMP-030
CASE-00099,paid,2023-12-27 00:28:04.183241+00:00,2170.85,happy_path,4214.96,EMP-030
CASE-00100,submit,2024-03-27 10:39:24.526248+00:00,300.97,escalation,1403.45,EMP-124
CASE-00100,manager_approval,2024-03-27 10:44:25.498768+00:00,87476.82,escalation,1403.45,EMP-124
CASE-00100,finance_review,2024-03-28 11:02:22.323122+00:00,227446.9,escalation,1403.45,EMP-124
CASE-00100,paid,2024-03-31 02:13:09.222705+00:00,2087.6,escalation,1403.45,EMP-124
CASE-00101,submit,2023-11-21 17:23:19.608688+00:00,390.5,escalation,4402.66,EMP-018
CASE-00101,manager_approval,2023-11-21 17:29:50.103883+00:00,91962.8,escalation,4402.66,EMP-018
CASE-00101,finance_review,2023-11-22 19:02:32.900744+00:00,129475.66,escalation,4402.66,EMP-018
CASE-00101,paid,2023-11-24 07:00:28.560437+00:00,4581.38,escalation,4402.66,EMP-018
CASE-00102,submit,2024-03-01 17:53:45.548375+00:00,271.32,rejection_loop,1450.05,EMP-077
CASE-00102,manager_rejects,2024-03-01 17:58:16.868844+00:00,2827.54,rejection_loop,1450.05,EMP-077
CASE-00102,resubmit,2024-03-01 18:45:24.411371+00:00,5927.47,rejection_loop,1450.05,EMP-077
CASE-00102,manager_approval,2024-03-01 20:24:11.877444+00:00,101966.35,rejection_loop,1450.05,EMP-077
CASE-00102,paid,2024-03-03 00:43:38.225921+00:00,2866.73,rejection_loop,1450.05,EMP-077
CASE-00103,submit,2024-01-08 19:37:04.339133+00:00,249.19,happy_path,1695.58,EMP-196
CASE-00103,manager_approval,2024-01-08 19:41:13.533164+00:00,91670.86,happy_path,1695.58,EMP-196
CASE-00103,finance_approval,2024-01-09 21:09:04.393266+00:00,47386.22,happy_path,1695.58,EMP-196
CASE-00103,paid,2024-01-10 10:18:50.616188+00:00,4889.64,happy_path,1695.58,EMP-196
CASE-00104,submit,2023-12-15 22:32:54.285987+00:00,271.79,escalation,1206.13,EMP-199
CASE-00104,manager_approval,2023-12-15 22:37:26.077586+00:00,108638.43,escalation,1206.13,EMP-199
CASE-00104,finance_review,2023-12-17 04:48:04.509615+00:00,209019.38,escalation,1206.13,EMP-199
CASE-00104,paid,2023-12-19 14:51:43.889505+00:00,3143.64,escalation,1206.13,EMP-199
CASE-00105,submit,2024-03-27 13:08:03.692437+00:00,283.53,exception,3972.35,EMP-167
CASE-00105,missing_receipt,2024-03-27 13:12:47.219242+00:00,1802.42,exception,3972.35,EMP-167
CASE-00105,hold,2024-03-27 13:42:49.637457+00:00,143808.06,exception,3972.35,EMP-167
CASE-00105,resolved,2024-03-29 05:39:37.694627+00:00,3588.46,exception,3972.35,EMP-167
CASE-00105,paid,2024-03-29 06:39:26.158065+00:00,4851.95,exception,3972.35,EMP-167
CASE-00106,submit,2023-10-05 18:18:05.842778+00:00,210.78,happy_path,2653.46,EMP-117
CASE-00106,manager_approval,2023-10-05 18:21:36.627404+00:00,113372.56,happy_path,2653.46,EMP-117
CASE-00106,finance_approval,2023-10-07 01:51:09.186107+00:00,54664.79,happy_path,2653.46,EMP-117
CASE-00106,paid,2023-10-07 17:02:13.976686+00:00,3948.66,happy_path,2653.46,EMP-117
CASE-00107,submit,2024-02-04 16:29:01.917223+00:00,295.56,rejection_loop,1361.86,EMP-160
CASE-00107,manager_rejects,2024-02-04 16:33:57.476716+00:00,2909.93,rejection_loop,1361.86,EMP-160
CASE-00107,resubmit,2024-02-04 17:22:27.402175+00:00,4356.72,rejection_loop,1361.86,EMP-160
CASE-00107,manager_approval,2024-02-04 18:35:04.125092+00:00,112052.68,rejection_loop,1361.86,EMP-160
CASE-00107,paid,2024-02-06 01:42:36.802282+00:00,2173.45,rejection_loop,1361.86,EMP-160
CASE-00108,submit,2024-03-10 17:44:06.396606+00:00,225.34,happy_path,1617.47,EMP-184
CASE-00108,manager_approval,2024-03-10 17:47:51.731790+00:00,88439.42,happy_path,1617.47,EMP-184
CASE-00108,finance_approval,2024-03-11 18:21:51.154908+00:00,39303.37,happy_path,1617.47,EMP-184
CASE-00108,paid,2024-03-12 05:16:54.522628+00:00,3157.02,happy_path,1617.47,EMP-184
CASE-00109,submit,2024-02-14 10:01:50.535508+00:00,275.0,escalation,1472.53,EMP-059
CASE-00109,manager_approval,2024-02-14 10:06:25.536961+00:00,90363.67,escalation,1472.53,EMP-059
CASE-00109,finance_review,2024-02-15 11:12:29.202500+00:00,114292.54,escalation,1472.53,EMP-059
CASE-00109,paid,2024-02-16 18:57:21.741507+00:00,2239.16,escalation,1472.53,EMP-059
CASE-00110,submit,2023-10-11 06:40:51.544868+00:00,314.29,happy_path,3485.31,EMP-008
CASE-00110,manager_approval,2023-10-11 06:46:05.839494+00:00,69150.68,happy_path,3485.31,EMP-008
CASE-00110,finance_approval,2023-10-12 01:58:36.514610+00:00,40347.07,happy_path,3485.31,EMP-008
CASE-00110,paid,2023-10-12 13:11:03.585107+00:00,3957.33,happy_path,3485.31,EMP-008
CASE-00111,submit,2023-11-02 14:19:45.710307+00:00,406.75,escalation,2851.34,EMP-047
CASE-00111,manager_approval,2023-11-02 14:26:32.464578+00:00,107204.66,escalation,2851.34,EMP-047
CASE-00111,finance_review,2023-11-03 20:13:17.123585+00:00,149382.94,escalation,2851.34,EMP-047
CASE-00111,paid,2023-11-05 13:43:00.068569+00:00,3143.54,escalation,2851.34,EMP-047
CASE-00112,submit,2024-01-25 19:44:52.821367+00:00,213.9,exception,758.43,EMP-119
CASE-00112,missing_receipt,2024-01-25 19:48:26.716839+00:00,1911.78,exception,758.43,EMP-119
CASE-00112,hold,2024-01-25 20:20:18.495542+00:00,337018.14,exception,758.43,EMP-119
CASE-00112,resolved,2024-01-29 17:57:16.631718+00:00,3201.68,exception,758.43,EMP-119
CASE-00112,paid,2024-01-29 18:50:38.314672+00:00,3334.83,exception,758.43,EMP-119
CASE-00113,submit,2023-11-25 20:20:46.882373+00:00,373.37,happy_path,4728.92,EMP-151
CASE-00113,manager_approval,2023-11-25 20:27:00.248083+00:00,118535.84,happy_path,4728.92,EMP-151
CASE-00113,finance_approval,2023-11-27 05:22:36.086938+00:00,40594.74,happy_path,4728.92,EMP-151
CASE-00113,paid,2023-11-27 16:39:10.829539+00:00,2864.53,happy_path,4728.92,EMP-151
CASE-00114,submit,2023-11-14 16:43:43.076378+00:00,313.63,exception,4274.01,EMP-028
CASE-00114,missing_receipt,2023-11-14 16:48:56.709933+00:00,1447.03,exception,4274.01,EMP-028
CASE-00114,hold,2023-11-14 17:13:03.743022+00:00,209856.41,exception,4274.01,EMP-028
CASE-00114,resolved,2023-11-17 03:30:40.152366+00:00,4101.38,exception,4274.01,EMP-028
CASE-00114,paid,2023-11-17 04:39:01.536767+00:00,3565.44,exception,4274.01,EMP-028
CASE-00115,submit,2023-10-04 10:58:59.563523+00:00,368.91,exception,3308.24,EMP-071
CASE-00115,missing_receipt,2023-10-04 11:05:08.470490+00:00,1409.54,exception,3308.24,EMP-071
CASE-00115,hold,2023-10-04 11:28:38.005885+00:00,446470.95,exception,3308.24,EMP-071
CASE-00115,resolved,2023-10-09 15:29:48.954257+00:00,3382.3,exception,3308.24,EMP-071
CASE-00115,paid,2023-10-09 16:26:11.256743+00:00,3548.37,exception,3308.24,EMP-071
CASE-00116,submit,2024-01-20 06:31:14.851451+00:00,186.57,exception,3889.92,EMP-059
CASE-00116,missing_receipt,2024-01-20 06:34:21.416480+00:00,1544.09,exception,3889.92,EMP-059
